capture_id,video_id,sport_event_id,video_time_s,frame_path,review_status,matched_throw_event_id,mapped_capture_time_utc,roi_present,valid_face,detector_confidence,player_name,segment_label,wedge_number_label,coarse_wedge_area_label,resulting_score,is_bust,entered_modeling,candidate_throw_event_ids,resolution_reason,gaze_error
1132,2,sr:sport_event:66098032,2526.924702,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-424194a10ac24f50b0fd34e1cd49602a.png,verified,2232744810,2026-01-03T21:15:54.924702Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
1131,2,sr:sport_event:66098032,2521.779625,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-af212b7025af45bf9f492e5929291b64.png,verified,2232744758,2026-01-03T21:15:49.779625Z,False,True,1.0,"van Veen, Gian",S17,17,17,17,False,True,,,
1130,2,sr:sport_event:66098032,2519.595107,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-9fcd0535d4424ef1b53afbea2b499b21.png,verified,2232744684,2026-01-03T21:15:47.595107Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1129,2,sr:sport_event:66098032,2517.488404,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-a5a97729d1a145a8828fdcde97de5e0c.png,verified,2232744656,2026-01-03T21:15:45.488404Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1128,2,sr:sport_event:66098032,2512.596808,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-8426b21cc43b45d1952c217ebb0cdf38.png,verified,2232744608,2026-01-03T21:15:40.596808Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
1127,2,sr:sport_event:66098032,2510.646638,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-ccb0a842955d486cb5458970c7cc5b85.png,verified,2232744590,2026-01-03T21:15:38.646638Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
1126,2,sr:sport_event:66098032,2508.984052,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-22ddd21939bd49058d8f775972c07b7d.png,verified,2232744438,2026-01-03T21:15:36.984052Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
1125,2,sr:sport_event:66098032,2501.326971,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-ef681518ae874d7293ac98348e7b8286.png,verified,2232744042,2026-01-03T21:15:29.326971Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1124,2,sr:sport_event:66098032,2499.232682,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-91d1ee347fc54ff29d937b58005e3069.png,verified,2232744006,2026-01-03T21:15:27.232682Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1123,2,sr:sport_event:66098032,2497.035991,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-d0d9ea0c2ecb40688316bf74afc7250e.png,verified,2232743984,2026-01-03T21:15:25.035991Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1122,2,sr:sport_event:66098032,2472.700062,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-48e6ff9860f44bcb93d59e2da677dbc1.png,verified,2232743586,2026-01-03T21:15:00.700062Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1120,2,sr:sport_event:66098032,2462.487602,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-5dc6d322dba546b4b4a85e699b28b52e.png,verified,2232743400,2026-01-03T21:14:50.487602Z,False,True,1.0,"Littler, Luke",S14,14,OTHER,14,False,True,,,
1119,2,sr:sport_event:66098032,2457.21694,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-aa3be3421fb64450a8155f5bc7f660c0.png,verified,2232743326,2026-01-03T21:14:45.216940Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1118,2,sr:sport_event:66098032,2454.926664,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-8aaac5ff3fd34afb912509ee1bfb47f9.png,verified,2232743304,2026-01-03T21:14:42.926664Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1117,2,sr:sport_event:66098032,2448.736221,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-b4cd65a9e9174d53b065cd66366e65a5.png,verified,2232743224,2026-01-03T21:14:36.736221Z,False,True,1.0,"Littler, Luke",S7,7,19,7,False,True,,,
1116,2,sr:sport_event:66098032,2446.995689,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-bd3a861cde6f4b72aaf01734465f7edf.png,verified,2232743140,2026-01-03T21:14:34.995689Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
1115,2,sr:sport_event:66098032,2437.704718,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-0c603856fba94e7ebcc20a2357a9db6d.png,verified,2232742658,2026-01-03T21:14:25.704718Z,False,True,1.0,"van Veen, Gian",T17,17,17,51,False,True,,,
1114,2,sr:sport_event:66098032,2435.597918,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-53644e131fdc425a8ad840b550ee8ca7.png,verified,2232742550,2026-01-03T21:14:23.597918Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1113,2,sr:sport_event:66098032,2429.096682,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-42d58a44c0fa478bad7188e4758fd2b2.png,verified,2232742308,2026-01-03T21:14:17.096682Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
1112,2,sr:sport_event:66098032,2427.091264,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-5f1b1bdb3ddf4a93a8f14662cff3249a.png,verified,2232742308,2026-01-03T21:14:15.091264Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
1111,2,sr:sport_event:66098032,2425.436916,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-5eb175c2b42d41fab6899393d04e830d.png,verified,2232742196,2026-01-03T21:14:13.436916Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
1110,2,sr:sport_event:66098032,2420.093015,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-caaace7742134ae59d44a1c7058ead3d.png,verified,2232742070,2026-01-03T21:14:08.093015Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1109,2,sr:sport_event:66098032,2417.84354,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-da687cec476a4b47a8e5bb175acbfbbb.png,verified,2232741960,2026-01-03T21:14:05.843540Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1108,2,sr:sport_event:66098032,2415.483574,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-b2eabefa37154de5919026424891761e.png,verified,2232741860,2026-01-03T21:14:03.483574Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1107,2,sr:sport_event:66098032,2409.323899,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-f1a7acc8c1b6465591d56cd65f58a4d7.png,verified,2232741536,2026-01-03T21:13:57.323899Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
1106,2,sr:sport_event:66098032,2407.409916,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-3fa311ef95b34599959627b59ff4cebe.png,verified,2232741512,2026-01-03T21:13:55.409916Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
1105,2,sr:sport_event:66098032,2405.342331,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-3e4fb0e08e5143d0a5cdaa9db5ca8482.png,verified,2232741438,2026-01-03T21:13:53.342331Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
1104,2,sr:sport_event:66098032,2336.262648,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-0ce8bfb505a6400084d5a3072db0b30b.png,verified,2232731422,2026-01-03T21:08:12.262648Z,False,True,1.0,"Littler, Luke",D5,5,20,10,False,True,,,
1103,2,sr:sport_event:66098032,2334.054507,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-5633de3e3c7c4f65afd7f5a6eecef527.png,verified,2232731386,2026-01-03T21:08:10.054507Z,False,True,1.0,"Littler, Luke",S10,10,OTHER,10,False,True,,,
1102,2,sr:sport_event:66098032,2331.553089,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-273323663bfa4617868b5ac5209ef610.png,verified,2232731386,2026-01-03T21:08:07.553089Z,False,True,1.0,"Littler, Luke",S10,10,OTHER,10,False,True,,,
1101,2,sr:sport_event:66098032,2323.357095,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-a54b1984820b454588ac7a79ea5b3b5a.png,verified,2232731294,2026-01-03T21:07:59.357095Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1100,2,sr:sport_event:66098032,2320.532548,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-9c01d4741a9a47e8a33d9c0b39e2c0fc.png,verified,2232731228,2026-01-03T21:07:56.532548Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1099,2,sr:sport_event:66098032,2314.783354,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-9a73c58ddff74659af22888f71030d1c.png,verified,2232731134,2026-01-03T21:07:50.783354Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
1098,2,sr:sport_event:66098032,2312.777507,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-9dd889384ef9470198c782aced2753bf.png,verified,2232731078,2026-01-03T21:07:48.777507Z,False,True,1.0,"Littler, Luke",S12,12,OTHER,12,False,True,,,
1097,2,sr:sport_event:66098032,2310.336041,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-9636843042a4434482938779827b555e.png,verified,2232731072,2026-01-03T21:07:46.336041Z,False,True,1.0,"Littler, Luke",T19,19,19,57,False,True,,,
1096,2,sr:sport_event:66098032,2305.226172,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-57c76b52ef484dc29a87e7ead4b0c185.png,verified,2232730998,2026-01-03T21:07:41.226172Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1095,2,sr:sport_event:66098032,2302.843246,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-68f941a99ba0485983105174f0520f91.png,verified,2232730918,2026-01-03T21:07:38.843246Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1094,2,sr:sport_event:66098032,2293.610328,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-ec8c3bd3ca694a9bb41baa419b1447dc.png,verified,2232730808,2026-01-03T21:07:29.610328Z,False,True,1.0,"Littler, Luke",T19,19,19,57,False,True,,,
1093,2,sr:sport_event:66098032,2291.98425,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-c0b8a372e76a499c81834a71d7fab680.png,verified,2232730782,2026-01-03T21:07:27.984250Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
1092,2,sr:sport_event:66098032,2286.793226,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-a836975ca0ff414f8213dc99e6357479.png,verified,2232730708,2026-01-03T21:07:22.793226Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1091,2,sr:sport_event:66098032,2284.2446,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-ecb8082ee0104a1bbf0538ec8aba08e5.png,verified,2232730682,2026-01-03T21:07:20.244600Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1090,2,sr:sport_event:66098032,2282.056005,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-6d9a134a216545cfbdd8c0d8226584a0.png,verified,2232730668,2026-01-03T21:07:18.056005Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1089,2,sr:sport_event:66098032,2275.529442,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-1cb45c039edb4986b4edf2a028777f85.png,verified,2232730576,2026-01-03T21:07:11.529442Z,False,True,1.0,"Littler, Luke",T19,19,19,57,False,True,,,
1088,2,sr:sport_event:66098032,2273.397859,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-3e1954861c904fb086d2125c74cb5c28.png,verified,2232730540,2026-01-03T21:07:09.397859Z,False,True,1.0,"Littler, Luke",S5,5,20,5,False,True,,,
1087,2,sr:sport_event:66098032,2268.441483,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-760f4f5867394b3a95fdcbe370e990d3.png,verified,2232730428,2026-01-03T21:07:04.441483Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1086,2,sr:sport_event:66098032,2266.110526,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-7a1fd054a88343c684429d43737dd5bb.png,verified,2232730382,2026-01-03T21:07:02.110526Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1085,2,sr:sport_event:66098032,2259.156995,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-0fbe9aac75734d5395b61a71ffbe1a9e.png,verified,2232730324,2026-01-03T21:06:55.156995Z,False,True,1.0,"Littler, Luke",S19,19,19,19,False,True,,,
1084,2,sr:sport_event:66098032,2257.207973,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-0b68b60643b14c139842473f34cbd95b.png,verified,2232730280,2026-01-03T21:06:53.207973Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
1083,2,sr:sport_event:66098032,2243.134205,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-e57e5986cdd34161a2604b5ecc1a84d9.png,verified,2232730046,2026-01-03T21:06:39.134205Z,False,True,1.0,"Littler, Luke",D10,10,OTHER,20,False,True,,,
1082,2,sr:sport_event:66098032,2240.659977,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-ddc56681522b4ef7900f3748aae55674.png,verified,2232730024,2026-01-03T21:06:36.659977Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
1081,2,sr:sport_event:66098032,2236.344144,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-c0e2e87324ea44e888ccd62bafcb13ef.png,verified,2232729968,2026-01-03T21:06:32.344144Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1080,2,sr:sport_event:66098032,2234.200513,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-246b57e4ce8b4fa1abd915edc82b50af.png,verified,2232729924,2026-01-03T21:06:30.200513Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1079,2,sr:sport_event:66098032,2232.011216,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-7e99138e41804d4786bc346532b3aeaf.png,verified,2232729898,2026-01-03T21:06:28.011216Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1078,2,sr:sport_event:66098032,2225.923766,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-42ae551f8ae94f048edd89f9ff2d7f71.png,verified,2232729832,2026-01-03T21:06:21.923766Z,False,True,1.0,"Littler, Luke",S50,BULL,BULL,50,False,True,,,
1077,2,sr:sport_event:66098032,2223.739151,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-e0dbfca986cb4af688f62136388769af.png,verified,2232729782,2026-01-03T21:06:19.739151Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
1076,2,sr:sport_event:66098032,2221.608139,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-d74364bfece94e41ab5f0a530dbbad0e.png,verified,2232729766,2026-01-03T21:06:17.608139Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
1075,2,sr:sport_event:66098032,2217.059268,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-929325dd0cbc416a9ca1d6a23003143d.png,verified,2232729710,2026-01-03T21:06:13.059268Z,False,True,1.0,"van Veen, Gian",S17,17,17,17,False,True,,,
1074,2,sr:sport_event:66098032,2214.985831,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-3950b91da6954c95a871aae506d7a704.png,verified,2232729670,2026-01-03T21:06:10.985831Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1073,2,sr:sport_event:66098032,2207.646964,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-b93b224dc24c4aad892d6749a078c46c.png,verified,2232729576,2026-01-03T21:06:03.646964Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
1072,2,sr:sport_event:66098032,2205.898401,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-5f258019bada41df88acf5b0b7e13609.png,verified,2232729518,2026-01-03T21:06:01.898401Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
1071,2,sr:sport_event:66098032,2199.024001,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-c49224bba45e4d5c9d40226a3e19f067.png,verified,2232729418,2026-01-03T21:05:55.024001Z,False,True,1.0,"van Veen, Gian",S4,4,18,4,False,True,,,
1070,2,sr:sport_event:66098032,2196.358117,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-8d6fb83f7a2c4362b6c3482edb994e95.png,verified,2232729378,2026-01-03T21:05:52.358117Z,False,True,1.0,"van Veen, Gian",S19,19,19,19,False,True,,,
1069,2,sr:sport_event:66098032,2193.68373,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-3b5042f24415483ab515d1d632fe9930.png,verified,2232729328,2026-01-03T21:05:49.683730Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1068,2,sr:sport_event:66098032,2189.391341,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-22b0f122852f4acf8323bcf1c5133d00.png,verified,2232729278,2026-01-03T21:05:45.391341Z,False,True,1.0,"Littler, Luke",T17,17,17,51,False,True,,,
1067,2,sr:sport_event:66098032,2187.438125,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-ea698e2ebb2e40b7b136c8d0ec4a9c5e.png,verified,2232729224,2026-01-03T21:05:43.438125Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
1066,2,sr:sport_event:66098032,2180.55702,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-ebb4488f73ff4f9b8adf0db0948faa2e.png,verified,2232729112,2026-01-03T21:05:36.557020Z,False,True,1.0,"van Veen, Gian",S17,17,17,17,False,True,,,
1065,2,sr:sport_event:66098032,2178.032496,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-86afa190ade148ecb292fe2bf05ff3e0.png,verified,2232729058,2026-01-03T21:05:34.032496Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1064,2,sr:sport_event:66098032,2175.178522,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-6172982205e249429abc7657fb5bbce0.png,verified,2232729036,2026-01-03T21:05:31.178522Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1063,2,sr:sport_event:66098032,2151.584786,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-e4c4744aee7745799d5a4702d61f73c3.png,verified,2232728662,2026-01-03T21:05:07.584786Z,False,True,1.0,"Littler, Luke",D20,20,20,40,False,True,,,
1062,2,sr:sport_event:66098032,2149.525093,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-aa172e0bed154dedafe47b7ec225fc24.png,verified,2232728634,2026-01-03T21:05:05.525093Z,False,True,1.0,"Littler, Luke",S14,14,OTHER,14,False,True,,,
1061,2,sr:sport_event:66098032,2143.104059,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-a6d00b8553104aa5af9c1c3518b3a38b.png,verified,2232728566,2026-01-03T21:04:59.104059Z,False,True,1.0,"van Veen, Gian",S19,19,19,19,False,True,,,
1060,2,sr:sport_event:66098032,2139.094525,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-aaad55f9139144769d1a54ff98271b1f.png,verified,2232728512,2026-01-03T21:04:55.094525Z,False,True,1.0,"van Veen, Gian",T1,1,20,3,False,True,,,
1059,2,sr:sport_event:66098032,2136.432441,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-8c9f447323084ba490229b9afc66fdc5.png,verified,2232728478,2026-01-03T21:04:52.432441Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1058,2,sr:sport_event:66098032,2113.745136,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-20159bbc24e2409b9ab33784b25cb556.png,verified,2232728174,2026-01-03T21:04:29.745136Z,False,True,1.0,"Littler, Luke",S17,17,17,17,False,True,,,
1057,2,sr:sport_event:66098032,2106.909749,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-e710d396cf344ec78b97ab95b5b11400.png,verified,2232728028,2026-01-03T21:04:22.909749Z,False,True,1.0,"Littler, Luke",S1,1,20,1,False,True,,,
1056,2,sr:sport_event:66098032,2100.508558,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-44e5dfcf69844c6b9dcd9de872567a56.png,verified,2232727940,2026-01-03T21:04:16.508558Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1055,2,sr:sport_event:66098032,2098.133885,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-7db5456dfa4b48d29926b66e05343e03.png,verified,2232727896,2026-01-03T21:04:14.133885Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1054,2,sr:sport_event:66098032,2095.756274,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-37ff150bb3874b538f0409b09de8b7a8.png,verified,2232727868,2026-01-03T21:04:11.756274Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1053,2,sr:sport_event:66098032,2079.124699,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-abcdd40792b246498a2ee9d8b53a8911.png,verified,2232727634,2026-01-03T21:03:55.124699Z,False,True,1.0,"Littler, Luke",T19,19,19,57,False,True,,,
1052,2,sr:sport_event:66098032,2044.793947,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-f59bcca2861644b0b72c206e3aa15fba.png,verified,2232727212,2026-01-03T21:03:20.793947Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1051,2,sr:sport_event:66098032,2041.781538,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-1a4587dd4e9048c69b9fca05dcbdbd49.png,verified,2232727190,2026-01-03T21:03:17.781538Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1050,2,sr:sport_event:66098032,2035.428683,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-b500fd352ba04369ae56289e59751a14.png,verified,2232727048,2026-01-03T21:03:11.428683Z,False,True,1.0,"Littler, Luke",S19,19,19,19,False,True,,,
1048,2,sr:sport_event:66098032,2033.251985,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-1e84ed8fbb5144ea814c213db836ed24.png,verified,2232727026,2026-01-03T21:03:09.251985Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
1047,2,sr:sport_event:66098032,2028.048071,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-e7c1c502cbc94d8b999f797b5f6eeab3.png,verified,2232726936,2026-01-03T21:03:04.048071Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1046,2,sr:sport_event:66098032,2021.403131,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-808a31398fa34c298ca28d42d1b16d86.png,verified,2232726886,2026-01-03T21:02:57.403131Z,False,True,1.0,"van Veen, Gian",S5,5,20,5,False,True,,,
1045,2,sr:sport_event:66098032,1991.941659,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-48deb39565b94e03a89bc272356f1469.png,verified,2232726422,2026-01-03T21:02:27.941659Z,False,True,1.0,"van Veen, Gian",D20,20,20,40,False,True,,,
1044,2,sr:sport_event:66098032,1988.957049,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-68c56a82a3d4496cbecc8ea66d186d37.png,verified,2232726374,2026-01-03T21:02:24.957049Z,False,True,1.0,"van Veen, Gian",T19,19,19,57,False,True,,,
1043,2,sr:sport_event:66098032,1983.378165,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-d561fbbcea5b45ef8560f70815b8f133.png,verified,2232726180,2026-01-03T21:02:19.378165Z,False,True,1.0,"Littler, Luke",SB,BULL,BULL,25,False,True,,,
1042,2,sr:sport_event:66098032,1981.248389,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-4fbeac5d8b8a4a9d8c733b0226cfb878.png,verified,2232726092,2026-01-03T21:02:17.248389Z,False,True,1.0,"Littler, Luke",T18,18,18,54,False,True,,,
1041,2,sr:sport_event:66098032,1979.042341,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-666e5450b71c481baf71b0c413b42baf.png,verified,2232726084,2026-01-03T21:02:15.042341Z,False,True,1.0,"Littler, Luke",S18,18,18,18,False,True,,,
1040,2,sr:sport_event:66098032,1974.171677,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-b00dd92fb95f4e3fb77785efbda68f19.png,verified,2232725998,2026-01-03T21:02:10.171677Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1039,2,sr:sport_event:66098032,1971.996821,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-7c50fb0102234e51bff17de192b1f801.png,verified,2232725970,2026-01-03T21:02:07.996821Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1038,2,sr:sport_event:66098032,1964.207634,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-f255381c6bbd4f5499b5b053fed9e5e4.png,verified,2232725876,2026-01-03T21:02:00.207634Z,False,True,1.0,"Littler, Luke",S20,20,20,20,False,True,,,
1037,2,sr:sport_event:66098032,1962.148281,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-9756487f7740447b85b21ea624bbb58d.png,verified,2232725858,2026-01-03T21:01:58.148281Z,False,True,1.0,"Littler, Luke",T20,20,20,60,False,True,,,
1036,2,sr:sport_event:66098032,1955.205268,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-c54c33748a3f4ccf818f654b081714d5.png,verified,2232725778,2026-01-03T21:01:51.205268Z,False,True,1.0,"van Veen, Gian",S1,1,20,1,False,True,,,
1035,2,sr:sport_event:66098032,1952.66563,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-ea452d4feb4a426787406c797f18ad26.png,verified,2232725738,2026-01-03T21:01:48.665630Z,False,True,1.0,"van Veen, Gian",T1,1,20,3,False,True,,,
1034,2,sr:sport_event:66098032,1950.220512,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-cb922608adfd44dbb36ef6195ec5aff5.png,verified,2232725706,2026-01-03T21:01:46.220512Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
